run_id,order_index,block,model,provider,route,requested_model_id,returned_model_id,endpoint_host,profile_id,burden_level,system_prompt_sha256,user_prompt_sha256,temperature,protocol_sha256,script_commit,tokens_in,tokens_out,raw_response,expected_label,returned_label,correct,malformed,error,timestamp_utc
CAN_COMP_0223,223,comp,Claude Opus 4.8,Anthropic,anthropic,claude-opus-4-8,claude-opus-4-8,api.anthropic.com,P19,high,4bf68c6c4da0a644e4c1ddb43bddbb0d9fa549ed7a978fccad5d8e2fa8107a04,85eb003541763f45e6c62d51cc0df8a1fff86e9e979c44a3ee5bb50b4eb4a1ef,0.0,35254266befaaa1edcab22a6f7d0d998d74f4055c21a953dc949d8f76c59e1f2,b076364,285,3,high,high,high,True,False,,2026-09-17T21:41:47.728853+00:00
CAN_COMP_0225,225,comp,Claude Opus 4.8,Anthropic,anthropic,claude-opus-4-8,claude-opus-4-8,api.anthropic.com,P02,low,4bf68c6c4da0a644e4c1ddb43bddbb0d9fa549ed7a978fccad5d8e2fa8107a04,feb170cb5350fc6386cf8db2e5d5e21734d1b73328df3cd2aea5b22f12995a83,0.0,35254266befaaa1edcab22a6f7d0d998d74f4055c21a953dc949d8f76c59e1f2,b076364,298,3,low,low,low,True,False,,2026-09-17T21:41:48.232305+00:00
CAN_COMP_0224,224,comp,Claude Opus 4.8,Anthropic,anthropic,claude-opus-4-8,claude-opus-4-8,api.anthropic.com,P06,low,4bf68c6c4da0a644e4c1ddb43bddbb0d9fa549ed7a978fccad5d8e2fa8107a04,d171e9fa1ff9c0418ca8d913879a4fbbea6329e1075aa5dd0e2c302aff1f2740,0.0,35254266befaaa1edcab22a6f7d0d998d74f4055c21a953dc949d8f76c59e1f2,b076364,294,3,low,low,low,True,False,,2026-09-17T21:41:48.258953+00:00
CAN_COMP_0226,226,comp,Claude Opus 4.8,Anthropic,anthropic,claude-opus-4-8,claude-opus-4-8,api.anthropic.com,P23,low,4bf68c6c4da0a644e4c1ddb43bddbb0d9fa549ed7a978fccad5d8e2fa8107a04,148ae2b2916650364549187f7873a2409d33718cdc8ebb029404f83167f514b5,0.0,35254266befaaa1edcab22a6f7d0d998d74f4055c21a953dc949d8f76c59e1f2,b076364,296,3,low,low,low,True,False,,2026-09-17T21:41:48.512708+00:00
CAN_COMP_0227,227,comp,Claude Opus 4.8,Anthropic,anthropic,claude-opus-4-8,claude-opus-4-8,api.anthropic.com,P21,low,4bf68c6c4da0a644e4c1ddb43bddbb0d9fa549ed7a978fccad5d8e2fa8107a04,61d16a320f7ac1626519b258951c8b75ef5ec7edb796bbe0603bd8a75f67b2b2,0.0,35254266befaaa1edcab22a6f7d0d998d74f4055c21a953dc949d8f76c59e1f2,b076364,296,3,low,low,low,True,False,,2026-09-17T21:41:48.575045+00:00
CAN_COMP_0228,228,comp,Claude Opus 4.8,Anthropic,anthropic,claude-opus-4-8,claude-opus-4-8,api.anthropic.com,P01,high,4bf68c6c4da0a644e4c1ddb43bddbb0d9fa549ed7a978fccad5d8e2fa8107a04,3bd73472089e9bc8916a1ad9d3e4a9d7608dee7a227cb03809d117fd99c2da41,0.0,35254266befaaa1edcab22a6f7d0d998d74f4055c21a953dc949d8f76c59e1f2,b076364,285,3,high,high,high,True,False,,2026-09-17T21:41:48.814850+00:00
CAN_COMP_0230,230,comp,Claude Opus 4.8,Anthropic,anthropic,claude-opus-4-8,claude-opus-4-8,api.anthropic.com,P24,low,4bf68c6c4da0a644e4c1ddb43bddbb0d9fa549ed7a978fccad5d8e2fa8107a04,5d8637c2cfb5925cd4122be4419687ba452f34a38fd881930efcd86119c7ce29,0.0,35254266befaaa1edcab22a6f7d0d998d74f4055c21a953dc949d8f76c59e1f2,b076364,294,3,low,low,low,True,False,,2026-09-17T21:41:49.195014+00:00
CAN_COMP_0229,229,comp,Claude Opus 4.8,Anthropic,anthropic,claude-opus-4-8,claude-opus-4-8,api.anthropic.com,P18,low,4bf68c6c4da0a644e4c1ddb43bddbb0d9fa549ed7a978fccad5d8e2fa8107a04,1da7f4063ffe485e5fc22ae83d00e143dc303e11b0c6d4a076da8eeeacf98263,0.0,35254266befaaa1edcab22a6f7d0d998d74f4055c21a953dc949d8f76c59e1f2,b076364,293,3,low,low,low,True,False,,2026-09-17T21:41:49.207760+00:00
CAN_COMP_0231,231,comp,Claude Opus 4.8,Anthropic,anthropic,claude-opus-4-8,claude-opus-4-8,api.anthropic.com,P04,low,4bf68c6c4da0a644e4c1ddb43bddbb0d9fa549ed7a978fccad5d8e2fa8107a04,a5d05ecccbfcfe1ff186018981429514382fd59cb6737219abf5ecc8ac285824,0.0,35254266befaaa1edcab22a6f7d0d998d74f4055c21a953dc949d8f76c59e1f2,b076364,293,3,low,low,low,True,False,,2026-09-17T21:41:49.582757+00:00
CAN_COMP_0232,232,comp,Claude Opus 4.8,Anthropic,anthropic,claude-opus-4-8,claude-opus-4-8,api.anthropic.com,P15,high,4bf68c6c4da0a644e4c1ddb43bddbb0d9fa549ed7a978fccad5d8e2fa8107a04,c3c852ac9d10416a4cce1e79b9ae0fcb0213bd1bfa3d6d76b54e8a4631e69cdd,0.0,35254266befaaa1edcab22a6f7d0d998d74f4055c21a953dc949d8f76c59e1f2,b076364,284,3,high,high,high,True,False,,2026-09-17T21:41:49.585760+00:00
CAN_COMP_0233,233,comp,Claude Opus 4.8,Anthropic,anthropic,claude-opus-4-8,claude-opus-4-8,api.anthropic.com,P27,high,4bf68c6c4da0a644e4c1ddb43bddbb0d9fa549ed7a978fccad5d8e2fa8107a04,126e30bb37e82a07a489b22bb12e2ce813cfdb72414c1582ef264e539a1706dd,0.0,35254266befaaa1edcab22a6f7d0d998d74f4055c21a953dc949d8f76c59e1f2,b076364,283,3,high,high,high,True,False,,2026-09-17T21:41:49.779279+00:00
CAN_COMP_0235,235,comp,Claude Opus 4.8,Anthropic,anthropic,claude-opus-4-8,claude-opus-4-8,api.anthropic.com,P05,low,4bf68c6c4da0a644e4c1ddb43bddbb0d9fa549ed7a978fccad5d8e2fa8107a04,1648a0fb85a1f40a5a9bd8e984ba658a2b3c17ae9a84b714e631661ba7934280,0.0,35254266befaaa1edcab22a6f7d0d998d74f4055c21a953dc949d8f76c59e1f2,b076364,296,3,low,low,low,True,False,,2026-09-17T21:41:50.228462+00:00
CAN_COMP_0234,234,comp,Claude Opus 4.8,Anthropic,anthropic,claude-opus-4-8,claude-opus-4-8,api.anthropic.com,P25,low,4bf68c6c4da0a644e4c1ddb43bddbb0d9fa549ed7a978fccad5d8e2fa8107a04,a455a4b926a093839be03f11847043ef34bcdfb46d2a3993f4da6cede2f8fa4a,0.0,35254266befaaa1edcab22a6f7d0d998d74f4055c21a953dc949d8f76c59e1f2,b076364,292,3,low,low,low,True,False,,2026-09-17T21:41:50.341297+00:00
CAN_COMP_0236,236,comp,Claude Opus 4.8,Anthropic,anthropic,claude-opus-4-8,claude-opus-4-8,api.anthropic.com,P19,low,4bf68c6c4da0a644e4c1ddb43bddbb0d9fa549ed7a978fccad5d8e2fa8107a04,b7f22e72c4f4e11cfd97350a4f57d19a73449136da447c201506728d65401c56,0.0,35254266befaaa1edcab22a6f7d0d998d74f4055c21a953dc949d8f76c59e1f2,b076364,295,3,low,low,low,True,False,,2026-09-17T21:41:50.532629+00:00
CAN_COMP_0237,237,comp,Claude Opus 4.8,Anthropic,anthropic,claude-opus-4-8,claude-opus-4-8,api.anthropic.com,P04,high,4bf68c6c4da0a644e4c1ddb43bddbb0d9fa549ed7a978fccad5d8e2fa8107a04,4bca7160810fbaecc5321583e22ea33c7aab201b92c017512b00704a2e68252d,0.0,35254266befaaa1edcab22a6f7d0d998d74f4055c21a953dc949d8f76c59e1f2,b076364,283,3,high,high,high,True,False,,2026-09-17T21:41:50.625266+00:00
CAN_COMP_0238,238,comp,Claude Opus 4.8,Anthropic,anthropic,claude-opus-4-8,claude-opus-4-8,api.anthropic.com,P03,low,4bf68c6c4da0a644e4c1ddb43bddbb0d9fa549ed7a978fccad5d8e2fa8107a04,f34305f8046bc1dd36596067600d009b9b9e759f66274e53659b0d2bd43e5b02,0.0,35254266befaaa1edcab22a6f7d0d998d74f4055c21a953dc949d8f76c59e1f2,b076364,296,3,low,low,low,True,False,,2026-09-17T21:41:50.643634+00:00
CAN_COMP_0214,214,comp,Claude Sonnet 4.6,Anthropic,anthropic,claude-sonnet-4-6,claude-sonnet-4-6,api.anthropic.com,P12,high,4bf68c6c4da0a644e4c1ddb43bddbb0d9fa549ed7a978fccad5d8e2fa8107a04,7f11826b16a0f4beb84a724e51d10f53a41a747470713e3404d94d6559075f4b,0.0,35254266befaaa1edcab22a6f7d0d998d74f4055c21a953dc949d8f76c59e1f2,b076364,218,4,High,high,high,True,False,,2026-09-17T21:41:50.682275+00:00
CAN_COMP_0239,239,comp,Claude Opus 4.8,Anthropic,anthropic,claude-opus-4-8,claude-opus-4-8,api.anthropic.com,P01,low,4bf68c6c4da0a644e4c1ddb43bddbb0d9fa549ed7a978fccad5d8e2fa8107a04,9fdec15c27af784845811db7e40ddf9ce3ba473d65b99404855b78a5a3c9b44f,0.0,35254266befaaa1edcab22a6f7d0d998d74f4055c21a953dc949d8f76c59e1f2,b076364,295,3,low,low,low,True,False,,2026-09-17T21:41:51.261524+00:00
CAN_COMP_0240,240,comp,Claude Opus 4.8,Anthropic,anthropic,claude-opus-4-8,claude-opus-4-8,api.anthropic.com,P03,high,4bf68c6c4da0a644e4c1ddb43bddbb0d9fa549ed7a978fccad5d8e2fa8107a04,ce0c579324bc9b87e0164df96aa33ef3d6f03ba3d622ef06cbde9adaaec9b216,0.0,35254266befaaa1edcab22a6f7d0d998d74f4055c21a953dc949d8f76c59e1f2,b076364,286,3,high,high,high,True,False,,2026-09-17T21:41:51.362116+00:00
CAN_COMP_0243,243,comp,Claude Opus 4.8,Anthropic,anthropic,claude-opus-4-8,claude-opus-4-8,api.anthropic.com,P15,low,4bf68c6c4da0a644e4c1ddb43bddbb0d9fa549ed7a978fccad5d8e2fa8107a04,b74159387786fac2df7bc5c30ab21d26fd3b61863e1419c6f74e7991650dac96,0.0,35254266befaaa1edcab22a6f7d0d998d74f4055c21a953dc949d8f76c59e1f2,b076364,294,3,low,low,low,True,False,,2026-09-17T21:41:51.545596+00:00
CAN_COMP_0242,242,comp,Claude Opus 4.8,Anthropic,anthropic,claude-opus-4-8,claude-opus-4-8,api.anthropic.com,P14,high,4bf68c6c4da0a644e4c1ddb43bddbb0d9fa549ed7a978fccad5d8e2fa8107a04,c6664a3dbcf0ee0c5c895fa6dd90e2b0620209ec66bbda8fcadf498ed366c070,0.0,35254266befaaa1edcab22a6f7d0d998d74f4055c21a953dc949d8f76c59e1f2,b076364,286,3,high,high,high,True,False,,2026-09-17T21:41:51.547886+00:00
CAN_COMP_0241,241,comp,Claude Opus 4.8,Anthropic,anthropic,claude-opus-4-8,claude-opus-4-8,api.anthropic.com,P24,high,4bf68c6c4da0a644e4c1ddb43bddbb0d9fa549ed7a978fccad5d8e2fa8107a04,b7dcb0e1b1126ebfd6c5079d0ba39f1053b42f3b62526ac4357db1f81640dafb,0.0,35254266befaaa1edcab22a6f7d0d998d74f4055c21a953dc949d8f76c59e1f2,b076364,284,3,high,high,high,True,False,,2026-09-17T21:41:51.790182+00:00
CAN_COMP_0244,244,comp,Claude Opus 4.8,Anthropic,anthropic,claude-opus-4-8,claude-opus-4-8,api.anthropic.com,P20,high,4bf68c6c4da0a644e4c1ddb43bddbb0d9fa549ed7a978fccad5d8e2fa8107a04,36aa1022d6611b38a659eea29c94203ae743ce41b081832a138707aadd7658f1,0.0,35254266befaaa1edcab22a6f7d0d998d74f4055c21a953dc949d8f76c59e1f2,b076364,288,3,high,high,high,True,False,,2026-09-17T21:41:51.853347+00:00
CAN_COMP_0246,246,comp,Claude Opus 4.8,Anthropic,anthropic,claude-opus-4-8,claude-opus-4-8,api.anthropic.com,P10,low,4bf68c6c4da0a644e4c1ddb43bddbb0d9fa549ed7a978fccad5d8e2fa8107a04,109cf77fcc25bc4570b122b79b4d4850b00c34dfc0f19996105c4c9aa137f8ea,0.0,35254266befaaa1edcab22a6f7d0d998d74f4055c21a953dc949d8f76c59e1f2,b076364,295,3,low,low,low,True,False,,2026-09-17T21:41:52.366632+00:00
CAN_COMP_0245,245,comp,Claude Opus 4.8,Anthropic,anthropic,claude-opus-4-8,claude-opus-4-8,api.anthropic.com,P23,high,4bf68c6c4da0a644e4c1ddb43bddbb0d9fa549ed7a978fccad5d8e2fa8107a04,dcc590f9ea08a30430371530ffbc766df8df5a931682871b5f9c6096d0993718,0.0,35254266befaaa1edcab22a6f7d0d998d74f4055c21a953dc949d8f76c59e1f2,b076364,286,3,high,high,high,True,False,,2026-09-17T21:41:52.378136+00:00
CAN_COMP_0248,248,comp,Claude Opus 4.8,Anthropic,anthropic,claude-opus-4-8,claude-opus-4-8,api.anthropic.com,P26,high,4bf68c6c4da0a644e4c1ddb43bddbb0d9fa549ed7a978fccad5d8e2fa8107a04,73cde6fd2732d3ed764bafe54411400240c77fb643daf4941ae0c48b9135d436,0.0,35254266befaaa1edcab22a6f7d0d998d74f4055c21a953dc949d8f76c59e1f2,b076364,285,3,high,high,high,True,False,,2026-09-17T21:41:52.599897+00:00
CAN_COMP_0247,247,comp,Claude Opus 4.8,Anthropic,anthropic,claude-opus-4-8,claude-opus-4-8,api.anthropic.com,P11,high,4bf68c6c4da0a644e4c1ddb43bddbb0d9fa549ed7a978fccad5d8e2fa8107a04,d099248138af6c8b0bd848748afb7aadd1ab67ca5b4dc05651f1a161a98046be,0.0,35254266befaaa1edcab22a6f7d0d998d74f4055c21a953dc949d8f76c59e1f2,b076364,288,3,high,high,high,True,False,,2026-09-17T21:41:52.639558+00:00
CAN_COMP_0249,249,comp,Claude Opus 4.8,Anthropic,anthropic,claude-opus-4-8,claude-opus-4-8,api.anthropic.com,P16,low,4bf68c6c4da0a644e4c1ddb43bddbb0d9fa549ed7a978fccad5d8e2fa8107a04,8d4eea254cd8cd9978f731080e6bcec6831bb4e7da0d4671aa3da05829d899c9,0.0,35254266befaaa1edcab22a6f7d0d998d74f4055c21a953dc949d8f76c59e1f2,b076364,292,3,low,low,low,True,False,,2026-09-17T21:41:52.888136+00:00
CAN_COMP_0250,250,comp,Claude Opus 4.8,Anthropic,anthropic,claude-opus-4-8,claude-opus-4-8,api.anthropic.com,P07,high,4bf68c6c4da0a644e4c1ddb43bddbb0d9fa549ed7a978fccad5d8e2fa8107a04,388d23619ea2643944395c36cc6e5dc33ac5f3e600ed14ef2f5d171dc682e694,0.0,35254266befaaa1edcab22a6f7d0d998d74f4055c21a953dc949d8f76c59e1f2,b076364,282,3,high,high,high,True,False,,2026-09-17T21:41:52.922974+00:00
CAN_COMP_0251,251,comp,Claude Opus 4.8,Anthropic,anthropic,claude-opus-4-8,claude-opus-4-8,api.anthropic.com,P16,high,4bf68c6c4da0a644e4c1ddb43bddbb0d9fa549ed7a978fccad5d8e2fa8107a04,e0620b1c9ea1ae3b484db7fd03d66ee9265d8c437548147a120046ab836de3aa,0.0,35254266befaaa1edcab22a6f7d0d998d74f4055c21a953dc949d8f76c59e1f2,b076364,282,3,high,high,high,True,False,,2026-09-17T21:41:53.490420+00:00
CAN_COMP_0254,254,comp,Claude Opus 4.8,Anthropic,anthropic,claude-opus-4-8,claude-opus-4-8,api.anthropic.com,P27,low,4bf68c6c4da0a644e4c1ddb43bddbb0d9fa549ed7a978fccad5d8e2fa8107a04,52d500cc1090a4cfab577a708aea41772354bf3cb47328392bc8778e2f646ace,0.0,35254266befaaa1edcab22a6f7d0d998d74f4055c21a953dc949d8f76c59e1f2,b076364,293,3,low,low,low,True,False,,2026-09-17T21:41:53.650789+00:00
CAN_COMP_0252,252,comp,Claude Opus 4.8,Anthropic,anthropic,claude-opus-4-8,claude-opus-4-8,api.anthropic.com,P11,low,4bf68c6c4da0a644e4c1ddb43bddbb0d9fa549ed7a978fccad5d8e2fa8107a04,e2eb12dd72d05b317f63a9168fecb0cc61e8fb6e4101fc9257471dc9cb7069ba,0.0,35254266befaaa1edcab22a6f7d0d998d74f4055c21a953dc949d8f76c59e1f2,b076364,298,3,low,low,low,True,False,,2026-09-17T21:41:53.780436+00:00
CAN_COMP_0253,253,comp,Claude Opus 4.8,Anthropic,anthropic,claude-opus-4-8,claude-opus-4-8,api.anthropic.com,P08,high,4bf68c6c4da0a644e4c1ddb43bddbb0d9fa549ed7a978fccad5d8e2fa8107a04,91643e750b9869abcbed5ef2c3b1f4cee117305c3883ecdabfad76645f42363c,0.0,35254266befaaa1edcab22a6f7d0d998d74f4055c21a953dc949d8f76c59e1f2,b076364,285,3,high,high,high,True,False,,2026-09-17T21:41:53.784356+00:00
CAN_COMP_0256,256,comp,Claude Opus 4.8,Anthropic,anthropic,claude-opus-4-8,claude-opus-4-8,api.anthropic.com,P09,low,4bf68c6c4da0a644e4c1ddb43bddbb0d9fa549ed7a978fccad5d8e2fa8107a04,b6625ad4625a2b4d8af28872e4a6f4e87905d1d51327df473953f1cd9ac62c4c,0.0,35254266befaaa1edcab22a6f7d0d998d74f4055c21a953dc949d8f76c59e1f2,b076364,293,3,low,low,low,True,False,,2026-09-17T21:41:53.891174+00:00
CAN_COMP_0255,255,comp,Claude Opus 4.8,Anthropic,anthropic,claude-opus-4-8,claude-opus-4-8,api.anthropic.com,P14,low,4bf68c6c4da0a644e4c1ddb43bddbb0d9fa549ed7a978fccad5d8e2fa8107a04,900b1fd1d3793c8eb8a7583836ba165f3f710a8c8a58ea06011302066403de98,0.0,35254266befaaa1edcab22a6f7d0d998d74f4055c21a953dc949d8f76c59e1f2,b076364,296,3,low,low,low,True,False,,2026-09-17T21:41:54.070932+00:00
CAN_COMP_0258,258,comp,Claude Opus 4.8,Anthropic,anthropic,claude-opus-4-8,claude-opus-4-8,api.anthropic.com,P08,low,4bf68c6c4da0a644e4c1ddb43bddbb0d9fa549ed7a978fccad5d8e2fa8107a04,53b9cd037eaac9f182af8ad613aca33aa3516bafb1973f2b65ec41e1270e5ddc,0.0,35254266befaaa1edcab22a6f7d0d998d74f4055c21a953dc949d8f76c59e1f2,b076364,295,3,low,low,low,True,False,,2026-09-17T21:41:54.635817+00:00
CAN_COMP_0257,257,comp,Claude Opus 4.8,Anthropic,anthropic,claude-opus-4-8,claude-opus-4-8,api.anthropic.com,P07,low,4bf68c6c4da0a644e4c1ddb43bddbb0d9fa549ed7a978fccad5d8e2fa8107a04,acb708c632af1d4be84bc019e6a4eda1d81b1601696d4d4ec94e4e4d1745c4a9,0.0,35254266befaaa1edcab22a6f7d0d998d74f4055c21a953dc949d8f76c59e1f2,b076364,292,3,low,low,low,True,False,,2026-09-17T21:41:54.664890+00:00
CAN_COMP_0260,260,comp,Claude Opus 4.8,Anthropic,anthropic,claude-opus-4-8,claude-opus-4-8,api.anthropic.com,P25,high,4bf68c6c4da0a644e4c1ddb43bddbb0d9fa549ed7a978fccad5d8e2fa8107a04,0fda877c936c0ef3bb20369080ed83e3b90e73fe26343dcb6deff62a2ae590a0,0.0,35254266befaaa1edcab22a6f7d0d998d74f4055c21a953dc949d8f76c59e1f2,b076364,282,3,high,high,high,True,False,,2026-09-17T21:41:54.778372+00:00
CAN_COMP_0259,259,comp,Claude Opus 4.8,Anthropic,anthropic,claude-opus-4-8,claude-opus-4-8,api.anthropic.com,P21,high,4bf68c6c4da0a644e4c1ddb43bddbb0d9fa549ed7a978fccad5d8e2fa8107a04,7841541ea1c9580c6b3242e97baf0b7776d5d73c310bb88200e345a44e24a5a8,0.0,35254266befaaa1edcab22a6f7d0d998d74f4055c21a953dc949d8f76c59e1f2,b076364,286,3,high,high,high,True,False,,2026-09-17T21:41:54.970516+00:00
CAN_COMP_0262,262,comp,Claude Opus 4.8,Anthropic,anthropic,claude-opus-4-8,claude-opus-4-8,api.anthropic.com,P17,low,4bf68c6c4da0a644e4c1ddb43bddbb0d9fa549ed7a978fccad5d8e2fa8107a04,ba9e864556075f9e158107c04f9248eb3e2c3655f2bcf793f9e50cfe3f471f97,0.0,35254266befaaa1edcab22a6f7d0d998d74f4055c21a953dc949d8f76c59e1f2,b076364,295,3,low,low,low,True,False,,2026-09-17T21:41:55.039049+00:00
CAN_COMP_0261,261,comp,Claude Opus 4.8,Anthropic,anthropic,claude-opus-4-8,claude-opus-4-8,api.anthropic.com,P22,low,4bf68c6c4da0a644e4c1ddb43bddbb0d9fa549ed7a978fccad5d8e2fa8107a04,c25beae2d5ad3f58f578668a34c459d7af6253026b72d998bc70f4f7c2dfcfd9,0.0,35254266befaaa1edcab22a6f7d0d998d74f4055c21a953dc949d8f76c59e1f2,b076364,293,3,low,low,low,True,False,,2026-09-17T21:41:55.058515+00:00
CAN_COMP_0263,263,comp,Claude Opus 4.8,Anthropic,anthropic,claude-opus-4-8,claude-opus-4-8,api.anthropic.com,P13,low,4bf68c6c4da0a644e4c1ddb43bddbb0d9fa549ed7a978fccad5d8e2fa8107a04,5594987478161e3fd4c9d7ddfc855737aaa425b34de84dfefe00879ee58d662e,0.0,35254266befaaa1edcab22a6f7d0d998d74f4055c21a953dc949d8f76c59e1f2,b076364,293,3,low,low,low,True,False,,2026-09-17T21:41:55.763413+00:00
CAN_COMP_0265,265,comp,Claude Opus 4.8,Anthropic,anthropic,claude-opus-4-8,claude-opus-4-8,api.anthropic.com,P12,low,4bf68c6c4da0a644e4c1ddb43bddbb0d9fa549ed7a978fccad5d8e2fa8107a04,8a405e973c33066f5adda6e0439dd453df8ee83ae653ecd3ccfb821a2b851624,0.0,35254266befaaa1edcab22a6f7d0d998d74f4055c21a953dc949d8f76c59e1f2,b076364,296,3,low,low,low,True,False,,2026-09-17T21:41:55.766729+00:00
CAN_COMP_0264,264,comp,Claude Opus 4.8,Anthropic,anthropic,claude-opus-4-8,claude-opus-4-8,api.anthropic.com,P10,high,4bf68c6c4da0a644e4c1ddb43bddbb0d9fa549ed7a978fccad5d8e2fa8107a04,95d2c1435d02b948f19d2b619c392b8973bedc258023edcacc23186e911f4dec,0.0,35254266befaaa1edcab22a6f7d0d998d74f4055c21a953dc949d8f76c59e1f2,b076364,285,3,high,high,high,True,False,,2026-09-17T21:41:55.789316+00:00
CAN_COMP_0266,266,comp,Claude Opus 4.8,Anthropic,anthropic,claude-opus-4-8,claude-opus-4-8,api.anthropic.com,P17,high,4bf68c6c4da0a644e4c1ddb43bddbb0d9fa549ed7a978fccad5d8e2fa8107a04,f9afccde1c2f72d2b7d267dda772718d724865f237b72a7c92e75c91845f22ed,0.0,35254266befaaa1edcab22a6f7d0d998d74f4055c21a953dc949d8f76c59e1f2,b076364,285,3,high,high,high,True,False,,2026-09-17T21:41:56.050148+00:00
CAN_COMP_0268,268,comp,Claude Opus 4.8,Anthropic,anthropic,claude-opus-4-8,claude-opus-4-8,api.anthropic.com,P18,high,4bf68c6c4da0a644e4c1ddb43bddbb0d9fa549ed7a978fccad5d8e2fa8107a04,c45de3ffaf4f52c106e2660145437a044c0743de3e99f26aa5d9347d0243f6ac,0.0,35254266befaaa1edcab22a6f7d0d998d74f4055c21a953dc949d8f76c59e1f2,b076364,283,3,high,high,high,True,False,,2026-09-17T21:41:56.102348+00:00
CAN_COMP_0267,267,comp,Claude Opus 4.8,Anthropic,anthropic,claude-opus-4-8,claude-opus-4-8,api.anthropic.com,P20,low,4bf68c6c4da0a644e4c1ddb43bddbb0d9fa549ed7a978fccad5d8e2fa8107a04,9957f64d776551c0899d078adf91caa17bcb9a64b2f867a6bbf0bd6d98859a35,0.0,35254266befaaa1edcab22a6f7d0d998d74f4055c21a953dc949d8f76c59e1f2,b076364,298,3,low,low,low,True,False,,2026-09-17T21:41:56.118929+00:00
CAN_COMP_0271,271,comp,Claude Haiku,Anthropic,anthropic,claude-haiku-4-5,claude-haiku-4-5-20251001,api.anthropic.com,P21,low,4bf68c6c4da0a644e4c1ddb43bddbb0d9fa549ed7a978fccad5d8e2fa8107a04,61d16a320f7ac1626519b258951c8b75ef5ec7edb796bbe0603bd8a75f67b2b2,0.0,35254266befaaa1edcab22a6f7d0d998d74f4055c21a953dc949d8f76c59e1f2,b076364,212,4,low,low,low,True,False,,2026-09-17T21:41:56.239503+00:00
CAN_COMP_0272,272,comp,Claude Haiku,Anthropic,anthropic,claude-haiku-4-5,claude-haiku-4-5-20251001,api.anthropic.com,P06,low,4bf68c6c4da0a644e4c1ddb43bddbb0d9fa549ed7a978fccad5d8e2fa8107a04,d171e9fa1ff9c0418ca8d913879a4fbbea6329e1075aa5dd0e2c302aff1f2740,0.0,35254266befaaa1edcab22a6f7d0d998d74f4055c21a953dc949d8f76c59e1f2,b076364,206,4,low,low,low,True,False,,2026-09-17T21:41:56.622676+00:00
CAN_COMP_0274,274,comp,Claude Haiku,Anthropic,anthropic,claude-haiku-4-5,claude-haiku-4-5-20251001,api.anthropic.com,P23,high,4bf68c6c4da0a644e4c1ddb43bddbb0d9fa549ed7a978fccad5d8e2fa8107a04,dcc590f9ea08a30430371530ffbc766df8df5a931682871b5f9c6096d0993718,0.0,35254266befaaa1edcab22a6f7d0d998d74f4055c21a953dc949d8f76c59e1f2,b076364,214,4,high,high,high,True,False,,2026-09-17T21:41:56.676855+00:00
CAN_COMP_0273,273,comp,Claude Haiku,Anthropic,anthropic,claude-haiku-4-5,claude-haiku-4-5-20251001,api.anthropic.com,P01,high,4bf68c6c4da0a644e4c1ddb43bddbb0d9fa549ed7a978fccad5d8e2fa8107a04,3bd73472089e9bc8916a1ad9d3e4a9d7608dee7a227cb03809d117fd99c2da41,0.0,35254266befaaa1edcab22a6f7d0d998d74f4055c21a953dc949d8f76c59e1f2,b076364,217,4,high,high,high,True,False,,2026-09-17T21:41:56.697701+00:00
CAN_COMP_0270,270,comp,Claude Opus 4.8,Anthropic,anthropic,claude-opus-4-8,claude-opus-4-8,api.anthropic.com,P02,high,4bf68c6c4da0a644e4c1ddb43bddbb0d9fa549ed7a978fccad5d8e2fa8107a04,5588f35a7a7c293cce3c520775398760fed2397ad253a1cad84e83f1199507e0,0.0,35254266befaaa1edcab22a6f7d0d998d74f4055c21a953dc949d8f76c59e1f2,b076364,288,3,high,high,high,True,False,,2026-09-17T21:41:56.845184+00:00
CAN_COMP_0275,275,comp,Claude Haiku,Anthropic,anthropic,claude-haiku-4-5,claude-haiku-4-5-20251001,api.anthropic.com,P17,low,4bf68c6c4da0a644e4c1ddb43bddbb0d9fa549ed7a978fccad5d8e2fa8107a04,ba9e864556075f9e158107c04f9248eb3e2c3655f2bcf793f9e50cfe3f471f97,0.0,35254266befaaa1edcab22a6f7d0d998d74f4055c21a953dc949d8f76c59e1f2,b076364,210,4,low,low,low,True,False,,2026-09-17T21:41:57.125382+00:00
CAN_COMP_0269,269,comp,Claude Opus 4.8,Anthropic,anthropic,claude-opus-4-8,claude-opus-4-8,api.anthropic.com,P13,high,4bf68c6c4da0a644e4c1ddb43bddbb0d9fa549ed7a978fccad5d8e2fa8107a04,ba2ebf652a721702ec9c5affa9457017c7a39e650edafc63c96b29df379b9cd7,0.0,35254266befaaa1edcab22a6f7d0d998d74f4055c21a953dc949d8f76c59e1f2,b076364,283,3,high,high,high,True,False,,2026-09-17T21:41:57.130306+00:00
CAN_COMP_0276,276,comp,Claude Haiku,Anthropic,anthropic,claude-haiku-4-5,claude-haiku-4-5-20251001,api.anthropic.com,P21,high,4bf68c6c4da0a644e4c1ddb43bddbb0d9fa549ed7a978fccad5d8e2fa8107a04,7841541ea1c9580c6b3242e97baf0b7776d5d73c310bb88200e345a44e24a5a8,0.0,35254266befaaa1edcab22a6f7d0d998d74f4055c21a953dc949d8f76c59e1f2,b076364,217,4,high,high,high,True,False,,2026-09-17T21:41:57.171086+00:00
